event_id,user_id,event_date,event_name,product_id,campaign_id,revenue
11453,2966,2025-10-05 00:04:00,add_to_cart,Clothing_20,8,0.0
11454,2967,2025-09-30 00:00:00,visit,,8,0.0
11455,2968,2025-08-25 00:00:00,visit,,1,0.0
11456,2968,2025-08-25 00:07:00,add_to_cart,Sports_38,1,0.0
11457,2969,2025-12-31 00:00:00,visit,,5,0.0
11458,2970,2025-08-14 00:00:00,visit,,7,0.0
11459,2970,2025-08-14 00:11:00,add_to_cart,Books_45,7,0.0
11460,2970,2025-08-30 00:00:00,visit,,7,0.0
11461,2970,2025-08-30 00:20:00,add_to_cart,Books_33,7,0.0
11462,2970,2025-08-30 00:31:00,purchase,Books_33,7,33.86
11463,2971,2025-08-16 00:00:00,visit,,8,0.0
11464,2971,2025-08-16 00:25:00,add_to_cart,Home & Garden_56,8,0.0
11465,2972,2025-07-15 00:00:00,visit,,2,0.0
11466,2972,2025-07-15 00:02:00,add_to_cart,Electronics_61,2,0.0
11467,2973,2025-10-23 00:00:00,visit,,5,0.0
11468,2973,2025-10-23 00:24:00,add_to_cart,Electronics_20,5,0.0
11469,2974,2025-09-22 00:00:00,visit,,7,0.0
11470,2974,2025-09-22 00:26:00,add_to_cart,Clothing_95,7,0.0
11471,2974,2025-10-02 00:00:00,visit,,7,0.0
11472,2975,2025-08-03 00:00:00,visit,,1,0.0
11473,2975,2025-08-03 00:26:00,add_to_cart,Sports_85,1,0.0
11474,2975,2025-08-03 00:57:00,purchase,Sports_85,1,150.97
11475,2975,2025-08-06 00:00:00,visit,,1,0.0
11476,2975,2025-08-06 00:22:00,add_to_cart,Sports_29,1,0.0
11477,2975,2025-08-16 00:00:00,visit,,1,0.0
11478,2975,2025-08-16 00:30:00,add_to_cart,Clothing_37,1,0.0
11479,2976,2025-07-03 00:00:00,visit,,6,0.0
11480,2976,2025-07-03 00:03:00,add_to_cart,Clothing_77,6,0.0
11481,2976,2025-07-18 00:00:00,visit,,6,0.0
11482,2976,2025-07-18 00:04:00,add_to_cart,Electronics_75,6,0.0
11483,2976,2025-07-18 00:48:00,purchase,Electronics_75,6,54.67
11484,2977,2025-10-23 00:00:00,visit,,2,0.0
11485,2977,2025-11-09 00:00:00,visit,,2,0.0
11486,2977,2025-11-09 00:24:00,add_to_cart,Sports_93,2,0.0
11487,2977,2025-11-09 00:58:00,purchase,Sports_93,2,102.41
11488,2978,2025-07-12 00:00:00,visit,,8,0.0
11489,2978,2025-07-12 00:15:00,add_to_cart,Home & Garden_97,8,0.0
11490,2979,2025-09-20 00:00:00,visit,,2,0.0
11491,2979,2025-10-03 00:00:00,visit,,2,0.0
11492,2980,2025-12-31 00:00:00,visit,,6,0.0
11493,2980,2025-12-31 00:00:00,visit,,6,0.0
11494,2981,2025-08-05 00:00:00,visit,,1,0.0
11495,2981,2025-08-05 00:26:00,add_to_cart,Sports_8,1,0.0
11496,2981,2025-08-09 00:00:00,visit,,1,0.0
11497,2981,2025-08-14 00:00:00,visit,,1,0.0
11498,2981,2025-08-14 00:21:00,add_to_cart,Books_47,1,0.0
11499,2982,2025-07-26 00:00:00,visit,,6,0.0
11500,2983,2025-11-17 00:00:00,visit,,5,0.0
11501,2983,2025-11-17 00:30:00,add_to_cart,Sports_38,5,0.0
11502,2984,2025-10-16 00:00:00,visit,,6,0.0
11503,2984,2025-10-16 00:12:00,add_to_cart,Electronics_37,6,0.0
11504,2984,2025-10-22 00:00:00,visit,,6,0.0
11505,2984,2025-11-05 00:00:00,visit,,6,0.0
11506,2984,2025-11-07 00:00:00,visit,,6,0.0
11507,2985,2025-08-20 00:00:00,visit,,3,0.0
11508,2985,2025-08-25 00:00:00,visit,,3,0.0
11509,2986,2025-12-31 00:00:00,visit,,2,0.0
11510,2986,2025-12-31 00:09:00,add_to_cart,Books_39,2,0.0
11511,2987,2025-07-22 00:00:00,visit,,2,0.0
11512,2988,2025-08-14 00:00:00,visit,,1,0.0
11513,2988,2025-08-17 00:00:00,visit,,1,0.0
11514,2988,2025-08-21 00:00:00,visit,,1,0.0
11515,2988,2025-09-01 00:00:00,visit,,1,0.0
11516,2988,2025-09-01 00:24:00,add_to_cart,Books_8,1,0.0
11517,2989,2025-09-16 00:00:00,visit,,2,0.0
11518,2989,2025-09-17 00:00:00,visit,,2,0.0
11519,2989,2025-09-17 00:22:00,add_to_cart,Books_4,2,0.0
11520,2989,2025-09-17 01:00:00,purchase,Books_4,2,27.47
11521,2989,2025-10-18 00:00:00,visit,,2,0.0
11522,2989,2025-11-11 00:00:00,visit,,2,0.0
11523,2990,2025-10-30 00:00:00,visit,,1,0.0
11524,2990,2025-11-04 00:00:00,visit,,1,0.0
11525,2990,2025-11-04 00:17:00,add_to_cart,Books_52,1,0.0
11526,2990,2025-11-04 00:32:00,purchase,Books_52,1,18.57
11527,2990,2025-11-07 00:00:00,visit,,1,0.0
11528,2990,2025-11-07 00:15:00,add_to_cart,Home & Garden_95,1,0.0
11529,2990,2025-11-07 01:00:00,purchase,Home & Garden_95,1,190.22
11530,2990,2025-11-13 00:00:00,visit,,1,0.0
11531,2990,2025-11-13 00:08:00,add_to_cart,Sports_36,1,0.0
11532,2990,2025-12-10 00:00:00,visit,,1,0.0
11533,2990,2025-12-10 00:05:00,add_to_cart,Home & Garden_8,1,0.0
11534,2990,2025-12-10 00:49:00,purchase,Home & Garden_8,1,168.11
11535,2991,2025-07-18 00:00:00,visit,,1,0.0
11536,2991,2025-07-28 00:00:00,visit,,1,0.0
11537,2991,2025-07-28 00:13:00,add_to_cart,Sports_36,1,0.0
11538,2991,2025-07-31 00:00:00,visit,,1,0.0
11539,2991,2025-07-31 00:25:00,add_to_cart,Clothing_39,1,0.0
11540,2992,2025-10-07 00:00:00,visit,,3,0.0
11541,2992,2025-10-07 00:20:00,add_to_cart,Books_52,3,0.0
11542,2992,2025-10-07 00:36:00,purchase,Books_52,3,49.87
11543,2993,2025-08-29 00:00:00,visit,,6,0.0
11544,2993,2025-09-09 00:00:00,visit,,6,0.0
11545,2994,2025-08-05 00:00:00,visit,,8,0.0
11546,2994,2025-08-05 00:24:00,add_to_cart,Sports_56,8,0.0
11547,2994,2025-08-06 00:00:00,visit,,8,0.0
11548,2994,2025-08-06 00:15:00,add_to_cart,Clothing_65,8,0.0
11549,2994,2025-08-06 00:32:00,purchase,Clothing_65,8,87.74
11550,2994,2025-08-08 00:00:00,visit,,8,0.0
11551,2994,2025-08-08 00:20:00,add_to_cart,Home & Garden_54,8,0.0
11552,2994,2025-08-08 00:59:00,purchase,Home & Garden_54,8,145.33
11553,2994,2025-08-09 00:00:00,visit,,8,0.0
11554,2994,2025-08-09 00:16:00,add_to_cart,Electronics_28,8,0.0
11555,2995,2025-07-20 00:00:00,visit,,6,0.0
11556,2995,2025-07-20 00:03:00,add_to_cart,Electronics_55,6,0.0
11557,2995,2025-07-20 00:41:00,purchase,Electronics_55,6,102.11
11558,2995,2025-07-24 00:00:00,visit,,6,0.0
11559,2995,2025-07-24 00:18:00,add_to_cart,Home & Garden_45,6,0.0
11560,2995,2025-08-14 00:00:00,visit,,6,0.0
11561,2995,2025-08-14 00:19:00,add_to_cart,Clothing_94,6,0.0
11562,2996,2025-11-02 00:00:00,visit,,4,0.0
11563,2997,2025-07-17 00:00:00,visit,,3,0.0
11564,2998,2025-07-26 00:00:00,visit,,4,0.0
11565,2998,2025-09-18 00:00:00,visit,,4,0.0
11566,2999,2025-08-05 00:00:00,visit,,1,0.0
11567,3000,2025-11-10 00:00:00,visit,,4,0.0
11568,3000,2025-11-10 00:11:00,add_to_cart,Home & Garden_16,4,0.0
11569,3001,2025-09-14 00:00:00,visit,,6,0.0
11570,3001,2025-09-14 00:05:00,add_to_cart,Clothing_48,6,0.0
11571,3002,2025-10-19 00:00:00,visit,,6,0.0
11572,3002,2025-10-19 00:00:00,visit,,6,0.0
11573,3002,2025-10-19 00:01:00,add_to_cart,Home & Garden_96,6,0.0
11574,3002,2025-10-19 00:04:00,add_to_cart,Sports_1,6,0.0
11575,3003,2025-08-14 00:00:00,visit,,6,0.0
11576,3003,2025-08-14 00:26:00,add_to_cart,Books_44,6,0.0
11577,3003,2025-08-19 00:00:00,visit,,6,0.0
11578,3003,2025-08-19 00:04:00,add_to_cart,Books_2,6,0.0
11579,3004,2025-08-30 00:00:00,visit,,2,0.0
11580,3004,2025-10-12 00:00:00,visit,,2,0.0
11581,3004,2025-10-16 00:00:00,visit,,2,0.0
11582,3004,2025-10-16 00:28:00,add_to_cart,Home & Garden_46,2,0.0
11583,3005,2025-08-25 00:00:00,visit,,1,0.0
11584,3005,2025-08-25 00:19:00,add_to_cart,Home & Garden_78,1,0.0
11585,3005,2025-08-31 00:00:00,visit,,1,0.0
11586,3005,2025-08-31 00:02:00,add_to_cart,Home & Garden_72,1,0.0
11587,3005,2025-08-31 00:56:00,purchase,Home & Garden_72,1,276.87
11588,3005,2025-09-11 00:00:00,visit,,1,0.0
11589,3005,2025-09-11 00:26:00,add_to_cart,Sports_81,1,0.0
11590,3006,2025-10-21 00:00:00,visit,,6,0.0
11591,3006,2025-10-24 00:00:00,visit,,6,0.0
11592,3006,2025-11-01 00:00:00,visit,,6,0.0
11593,3006,2025-11-03 00:00:00,visit,,6,0.0
11594,3006,2025-11-03 00:04:00,add_to_cart,Home & Garden_44,6,0.0
11595,3007,2025-11-22 00:00:00,visit,,2,0.0
11596,3007,2025-12-07 00:00:00,visit,,2,0.0
11597,3007,2025-12-13 00:00:00,visit,,2,0.0
11598,3007,2025-12-13 00:14:00,add_to_cart,Electronics_65,2,0.0
11599,3008,2025-07-02 00:00:00,visit,,2,0.0
11600,3008,2025-07-02 00:18:00,add_to_cart,Sports_1,2,0.0
11601,3008,2025-07-02 00:35:00,purchase,Sports_1,2,79.46
11602,3009,2025-09-09 00:00:00,visit,,8,0.0
11603,3009,2025-09-13 00:00:00,visit,,8,0.0
11604,3009,2025-09-13 00:27:00,add_to_cart,Clothing_97,8,0.0
11605,3009,2025-09-25 00:00:00,visit,,8,0.0
11606,3010,2025-07-13 00:00:00,visit,,1,0.0
11607,3010,2025-07-15 00:00:00,visit,,1,0.0
11608,3010,2025-08-02 00:00:00,visit,,1,0.0
11609,3011,2025-08-26 00:00:00,visit,,2,0.0
11610,3011,2025-08-26 00:25:00,add_to_cart,Clothing_10,2,0.0
11611,3011,2025-08-26 00:36:00,purchase,Clothing_10,2,94.94
11612,3011,2025-08-30 00:00:00,visit,,2,0.0
11613,3011,2025-08-30 00:00:00,visit,,2,0.0
11614,3011,2025-08-30 00:14:00,add_to_cart,Electronics_77,2,0.0
11615,3011,2025-08-30 00:38:00,purchase,Electronics_77,2,483.28
11616,3012,2025-07-30 00:00:00,visit,,3,0.0
11617,3013,2025-07-29 00:00:00,visit,,6,0.0
11618,3013,2025-07-29 00:22:00,add_to_cart,Home & Garden_6,6,0.0
11619,3013,2025-07-29 00:37:00,purchase,Home & Garden_6,6,297.85
11620,3014,2025-07-31 00:00:00,visit,,4,0.0
11621,3014,2025-08-02 00:00:00,visit,,4,0.0
11622,3014,2025-08-02 00:00:00,visit,,4,0.0
11623,3014,2025-08-09 00:00:00,visit,,4,0.0
11624,3014,2025-09-01 00:00:00,visit,,4,0.0
11625,3014,2025-09-01 00:13:00,add_to_cart,Books_45,4,0.0
11626,3014,2025-09-01 00:48:00,purchase,Books_45,4,27.96
11627,3015,2025-09-25 00:00:00,visit,,6,0.0
11628,3015,2025-09-25 00:03:00,add_to_cart,Sports_14,6,0.0
11629,3015,2025-09-27 00:00:00,visit,,6,0.0
11630,3015,2025-10-05 00:00:00,visit,,6,0.0
11631,3016,2025-08-03 00:00:00,visit,,1,0.0
11632,3017,2025-09-26 00:00:00,visit,,5,0.0
11633,3018,2025-08-08 00:00:00,visit,,5,0.0
11634,3018,2025-08-15 00:00:00,visit,,5,0.0
11635,3019,2025-07-10 00:00:00,visit,,4,0.0
11636,3020,2025-10-26 00:00:00,visit,,1,0.0
11637,3021,2025-08-16 00:00:00,visit,,7,0.0
11638,3021,2025-08-16 00:14:00,add_to_cart,Home & Garden_10,7,0.0
11639,3021,2025-08-16 00:36:00,purchase,Home & Garden_10,7,211.92
11640,3021,2025-09-13 00:00:00,visit,,7,0.0
11641,3022,2025-08-08 00:00:00,visit,,2,0.0
11642,3022,2025-08-08 00:02:00,add_to_cart,Books_56,2,0.0
11643,3022,2025-08-20 00:00:00,visit,,2,0.0
11644,3022,2025-08-20 00:22:00,add_to_cart,Electronics_16,2,0.0
11645,3023,2025-09-12 00:00:00,visit,,6,0.0
11646,3023,2025-09-18 00:00:00,visit,,6,0.0
11647,3023,2025-09-21 00:00:00,visit,,6,0.0
11648,3024,2025-09-05 00:00:00,visit,,2,0.0
11649,3025,2025-07-07 00:00:00,visit,,1,0.0
11650,3025,2025-07-09 00:00:00,visit,,1,0.0
11651,3025,2025-07-09 00:07:00,add_to_cart,Books_29,1,0.0
11652,3025,2025-07-09 00:49:00,purchase,Books_29,1,22.98
11653,3026,2025-08-11 00:00:00,visit,,2,0.0
11654,3026,2025-08-11 00:04:00,add_to_cart,Clothing_29,2,0.0
11655,3026,2025-08-12 00:00:00,visit,,2,0.0
11656,3026,2025-08-16 00:00:00,visit,,2,0.0
11657,3026,2025-08-16 00:24:00,add_to_cart,Sports_75,2,0.0
11658,3027,2025-12-30 00:00:00,visit,,2,0.0
11659,3027,2025-12-30 00:22:00,add_to_cart,Sports_72,2,0.0
11660,3027,2025-12-31 00:00:00,visit,,2,0.0
11661,3028,2025-09-01 00:00:00,visit,,6,0.0
11662,3028,2025-09-07 00:00:00,visit,,6,0.0
11663,3029,2025-09-12 00:00:00,visit,,6,0.0
11664,3030,2025-08-31 00:00:00,visit,,6,0.0
11665,3030,2025-09-30 00:00:00,visit,,6,0.0
11666,3031,2025-07-19 00:00:00,visit,,2,0.0
11667,3031,2025-07-19 00:00:00,visit,,2,0.0
11668,3032,2025-08-03 00:00:00,visit,,2,0.0
11669,3032,2025-08-03 00:05:00,add_to_cart,Electronics_9,2,0.0
11670,3032,2025-08-07 00:00:00,visit,,2,0.0
11671,3032,2025-08-07 00:10:00,add_to_cart,Books_7,2,0.0
11672,3033,2025-09-29 00:00:00,visit,,2,0.0
11673,3034,2025-07-07 00:00:00,visit,,1,0.0
11674,3035,2025-07-20 00:00:00,visit,,5,0.0
11675,3035,2025-07-20 00:29:00,add_to_cart,Sports_6,5,0.0
11676,3035,2025-07-22 00:00:00,visit,,5,0.0
11677,3035,2025-07-24 00:00:00,visit,,5,0.0
11678,3035,2025-07-24 00:26:00,add_to_cart,Electronics_52,5,0.0
11679,3035,2025-07-24 00:53:00,purchase,Electronics_52,5,96.45
11680,3035,2025-07-30 00:00:00,visit,,5,0.0
11681,3036,2025-07-20 00:00:00,visit,,6,0.0
11682,3036,2025-07-20 00:14:00,add_to_cart,Clothing_35,6,0.0
11683,3036,2025-07-22 00:00:00,visit,,6,0.0
11684,3036,2025-07-22 00:30:00,add_to_cart,Books_64,6,0.0
11685,3036,2025-07-22 00:55:00,purchase,Books_64,6,11.53
11686,3036,2025-08-02 00:00:00,visit,,6,0.0
11687,3036,2025-08-02 00:01:00,add_to_cart,Books_46,6,0.0
11688,3037,2025-08-12 00:00:00,visit,,2,0.0
11689,3037,2025-08-12 00:02:00,add_to_cart,Home & Garden_65,2,0.0
11690,3038,2025-12-31 00:00:00,visit,,3,0.0
11691,3038,2025-12-31 00:11:00,add_to_cart,Sports_34,3,0.0
11692,3038,2025-12-31 00:38:00,purchase,Sports_34,3,128.97
11693,3039,2025-08-24 00:00:00,visit,,3,0.0
11694,3039,2025-08-24 00:19:00,add_to_cart,Books_45,3,0.0
11695,3040,2025-08-26 00:00:00,visit,,2,0.0
11696,3040,2025-08-26 00:09:00,add_to_cart,Clothing_78,2,0.0
11697,3040,2025-08-26 00:50:00,purchase,Clothing_78,2,38.6
11698,3040,2025-08-30 00:00:00,visit,,2,0.0
11699,3041,2025-07-21 00:00:00,visit,,6,0.0
11700,3041,2025-07-27 00:00:00,visit,,6,0.0
11701,3041,2025-07-27 00:30:00,add_to_cart,Home & Garden_59,6,0.0
11702,3041,2025-08-03 00:00:00,visit,,6,0.0
11703,3042,2025-12-31 00:00:00,visit,,5,0.0
11704,3042,2025-12-31 00:25:00,add_to_cart,Clothing_87,5,0.0
11705,3043,2025-07-09 00:00:00,visit,,2,0.0
11706,3043,2025-07-09 00:28:00,add_to_cart,Electronics_51,2,0.0
11707,3043,2025-07-10 00:00:00,visit,,2,0.0
11708,3043,2025-07-10 00:13:00,add_to_cart,Sports_97,2,0.0
11709,3043,2025-07-19 00:00:00,visit,,2,0.0
11710,3043,2025-07-25 00:00:00,visit,,2,0.0
11711,3044,2025-08-03 00:00:00,visit,,1,0.0
11712,3044,2025-08-05 00:00:00,visit,,1,0.0
11713,3044,2025-08-05 00:26:00,add_to_cart,Electronics_18,1,0.0
11714,3044,2025-08-12 00:00:00,visit,,1,0.0
11715,3044,2025-08-12 00:13:00,add_to_cart,Books_81,1,0.0
11716,3044,2025-08-12 00:52:00,purchase,Books_81,1,49.57
11717,3044,2025-08-16 00:00:00,visit,,1,0.0
11718,3045,2025-09-24 00:00:00,visit,,2,0.0
11719,3045,2025-09-24 00:13:00,add_to_cart,Books_58,2,0.0
11720,3045,2025-09-24 00:43:00,purchase,Books_58,2,40.34
11721,3046,2025-09-24 00:00:00,visit,,2,0.0
11722,3046,2025-09-24 00:29:00,add_to_cart,Home & Garden_52,2,0.0
11723,3046,2025-10-09 00:00:00,visit,,2,0.0
11724,3046,2025-10-09 00:14:00,add_to_cart,Books_52,2,0.0
11725,3046,2025-10-09 00:50:00,purchase,Books_52,2,17.59
11726,3047,2025-08-03 00:00:00,visit,,1,0.0
11727,3048,2025-08-03 00:00:00,visit,,6,0.0
11728,3048,2025-09-26 00:00:00,visit,,6,0.0
11729,3049,2025-07-31 00:00:00,visit,,2,0.0
11730,3049,2025-07-31 00:16:00,add_to_cart,Sports_96,2,0.0
11731,3049,2025-08-22 00:00:00,visit,,2,0.0
11732,3049,2025-08-22 00:29:00,add_to_cart,Clothing_9,2,0.0
11733,3049,2025-08-24 00:00:00,visit,,2,0.0
11734,3049,2025-08-24 00:13:00,add_to_cart,Electronics_16,2,0.0
11735,3050,2025-08-01 00:00:00,visit,,3,0.0
11736,3051,2025-07-17 00:00:00,visit,,4,0.0
11737,3051,2025-07-17 00:05:00,add_to_cart,Clothing_42,4,0.0
11738,3051,2025-07-27 00:00:00,visit,,4,0.0
11739,3052,2025-08-10 00:00:00,visit,,6,0.0
11740,3052,2025-08-10 00:00:00,visit,,6,0.0
11741,3052,2025-08-10 00:13:00,add_to_cart,Home & Garden_96,6,0.0
11742,3053,2025-08-11 00:00:00,visit,,1,0.0
11743,3053,2025-08-11 00:29:00,add_to_cart,Books_50,1,0.0
11744,3053,2025-08-11 00:42:00,purchase,Books_50,1,17.19
11745,3053,2025-09-03 00:00:00,visit,,1,0.0
11746,3053,2025-09-03 00:27:00,add_to_cart,Home & Garden_96,1,0.0
11747,3054,2025-07-21 00:00:00,visit,,4,0.0
11748,3054,2025-07-21 00:00:00,visit,,4,0.0
11749,3054,2025-07-21 00:21:00,add_to_cart,Clothing_2,4,0.0
11750,3055,2025-10-29 00:00:00,visit,,2,0.0
11751,3056,2025-12-31 00:00:00,visit,,6,0.0
11752,3056,2025-12-31 00:03:00,add_to_cart,Clothing_99,6,0.0
11753,3056,2025-12-31 00:39:00,purchase,Clothing_99,6,35.47
11754,3057,2025-08-29 00:00:00,visit,,3,0.0
11755,3057,2025-08-29 00:05:00,add_to_cart,Clothing_32,3,0.0
11756,3057,2025-08-29 00:34:00,purchase,Clothing_32,3,113.32
11757,3057,2025-09-08 00:00:00,visit,,3,0.0
11758,3057,2025-09-08 00:11:00,add_to_cart,Sports_3,3,0.0
11759,3057,2025-10-09 00:00:00,visit,,3,0.0
11760,3058,2025-07-17 00:00:00,visit,,3,0.0
11761,3058,2025-07-17 00:08:00,add_to_cart,Home & Garden_96,3,0.0
11762,3058,2025-08-04 00:00:00,visit,,3,0.0
11763,3058,2025-08-04 00:30:00,add_to_cart,Electronics_19,3,0.0
11764,3059,2025-07-08 00:00:00,visit,,2,0.0
11765,3060,2025-12-31 00:00:00,visit,,3,0.0
11766,3060,2025-12-31 00:00:00,visit,,3,0.0
11767,3060,2025-12-31 00:00:00,visit,,3,0.0
11768,3060,2025-12-31 00:28:00,add_to_cart,Electronics_36,3,0.0
11769,3060,2025-12-31 00:30:00,add_to_cart,Home & Garden_89,3,0.0
11770,3060,2025-12-31 01:00:00,purchase,Electronics_36,3,456.51
11771,3061,2025-08-03 00:00:00,visit,,2,0.0
11772,3061,2025-08-03 00:25:00,add_to_cart,Home & Garden_6,2,0.0
11773,3061,2025-08-03 00:44:00,purchase,Home & Garden_6,2,280.55
11774,3061,2025-08-04 00:00:00,visit,,2,0.0
11775,3061,2025-08-04 00:19:00,add_to_cart,Sports_62,2,0.0
11776,3062,2025-07-22 00:00:00,visit,,2,0.0
11777,3062,2025-07-22 00:16:00,add_to_cart,Electronics_28,2,0.0
11778,3062,2025-08-03 00:00:00,visit,,2,0.0
11779,3063,2025-08-25 00:00:00,visit,,1,0.0
11780,3063,2025-08-25 00:00:00,visit,,1,0.0
11781,3063,2025-08-25 00:06:00,add_to_cart,Clothing_40,1,0.0
11782,3063,2025-08-26 00:00:00,visit,,1,0.0
11783,3063,2025-08-26 00:17:00,add_to_cart,Books_11,1,0.0
11784,3063,2025-08-26 00:32:00,purchase,Books_11,1,10.62
11785,3064,2025-09-14 00:00:00,visit,,6,0.0
11786,3064,2025-09-14 00:25:00,add_to_cart,Sports_67,6,0.0
11787,3065,2025-09-05 00:00:00,visit,,6,0.0
11788,3065,2025-09-22 00:00:00,visit,,6,0.0
11789,3066,2025-08-20 00:00:00,visit,,1,0.0
11790,3067,2025-07-18 00:00:00,visit,,2,0.0
11791,3067,2025-07-26 00:00:00,visit,,2,0.0
11792,3067,2025-08-06 00:00:00,visit,,2,0.0
11793,3067,2025-08-06 00:17:00,add_to_cart,Home & Garden_65,2,0.0
11794,3067,2025-08-08 00:00:00,visit,,2,0.0
11795,3067,2025-08-08 00:10:00,add_to_cart,Sports_58,2,0.0
11796,3068,2025-12-31 00:00:00,visit,,4,0.0
11797,3068,2025-12-31 00:00:00,visit,,4,0.0
11798,3068,2025-12-31 00:00:00,visit,,4,0.0
11799,3068,2025-12-31 00:05:00,add_to_cart,Sports_81,4,0.0
11800,3068,2025-12-31 00:17:00,add_to_cart,Electronics_60,4,0.0
11801,3068,2025-12-31 00:21:00,add_to_cart,Clothing_17,4,0.0
11802,3069,2025-07-19 00:00:00,visit,,8,0.0
11803,3069,2025-07-21 00:00:00,visit,,8,0.0
11804,3070,2025-09-08 00:00:00,visit,,5,0.0
11805,3070,2025-09-08 00:13:00,add_to_cart,Sports_56,5,0.0
11806,3070,2025-09-14 00:00:00,visit,,5,0.0
11807,3070,2025-09-17 00:00:00,visit,,5,0.0
11808,3070,2025-09-17 00:11:00,add_to_cart,Clothing_33,5,0.0
11809,3070,2025-09-17 00:47:00,purchase,Clothing_33,5,92.02
11810,3070,2025-11-06 00:00:00,visit,,5,0.0
11811,3070,2025-11-06 00:01:00,add_to_cart,Sports_21,5,0.0
11812,3071,2025-09-23 00:00:00,visit,,5,0.0
11813,3071,2025-09-23 00:16:00,add_to_cart,Books_70,5,0.0
11814,3071,2025-09-23 00:57:00,purchase,Books_70,5,38.27
11815,3072,2025-08-27 00:00:00,visit,,6,0.0
11816,3072,2025-08-27 00:30:00,add_to_cart,Clothing_92,6,0.0
11817,3072,2025-09-12 00:00:00,visit,,6,0.0
11818,3072,2025-09-12 00:22:00,add_to_cart,Electronics_93,6,0.0
11819,3072,2025-09-12 00:41:00,purchase,Electronics_93,6,331.6
11820,3073,2025-07-23 00:00:00,visit,,6,0.0
11821,3073,2025-07-23 00:12:00,add_to_cart,Clothing_14,6,0.0
11822,3074,2025-07-25 00:00:00,visit,,3,0.0
11823,3074,2025-07-26 00:00:00,visit,,3,0.0
11824,3074,2025-07-26 00:21:00,add_to_cart,Electronics_85,3,0.0
11825,3074,2025-07-26 00:53:00,purchase,Electronics_85,3,428.63
11826,3074,2025-07-28 00:00:00,visit,,3,0.0
11827,3074,2025-08-17 00:00:00,visit,,3,0.0
11828,3074,2025-08-17 00:01:00,add_to_cart,Home & Garden_29,3,0.0
11829,3075,2025-08-26 00:00:00,visit,,4,0.0
11830,3075,2025-08-26 00:09:00,add_to_cart,Sports_11,4,0.0
11831,3076,2025-11-15 00:00:00,visit,,6,0.0
11832,3076,2025-11-15 00:09:00,add_to_cart,Sports_40,6,0.0
11833,3076,2025-12-19 00:00:00,visit,,6,0.0
11834,3076,2025-12-19 00:13:00,add_to_cart,Books_77,6,0.0
11835,3077,2025-12-31 00:00:00,visit,,4,0.0
11836,3077,2025-12-31 00:28:00,add_to_cart,Books_79,4,0.0
11837,3078,2025-07-14 00:00:00,visit,,6,0.0
11838,3078,2025-07-14 00:00:00,visit,,6,0.0
11839,3078,2025-07-14 00:29:00,add_to_cart,Clothing_32,6,0.0
11840,3078,2025-07-14 00:45:00,purchase,Clothing_32,6,95.48
11841,3078,2025-07-18 00:00:00,visit,,6,0.0
11842,3078,2025-07-26 00:00:00,visit,,6,0.0
11843,3078,2025-08-27 00:00:00,visit,,6,0.0
11844,3078,2025-08-27 00:15:00,add_to_cart,Sports_79,6,0.0
11845,3078,2025-08-27 00:32:00,purchase,Sports_79,6,29.4
11846,3079,2025-07-14 00:00:00,visit,,4,0.0
11847,3079,2025-07-23 00:00:00,visit,,4,0.0
11848,3079,2025-07-23 00:20:00,add_to_cart,Home & Garden_39,4,0.0
11849,3080,2025-12-28 00:00:00,visit,,1,0.0
11850,3080,2025-12-28 00:12:00,add_to_cart,Books_90,1,0.0
11851,3081,2025-09-23 00:00:00,visit,,7,0.0
11852,3081,2025-09-23 00:07:00,add_to_cart,Books_33,7,0.0
11853,3081,2025-09-23 00:38:00,purchase,Books_33,7,49.11
11854,3081,2025-09-24 00:00:00,visit,,7,0.0
11855,3081,2025-09-24 00:17:00,add_to_cart,Books_68,7,0.0
11856,3081,2025-09-24 00:47:00,purchase,Books_68,7,47.3
11857,3081,2025-09-27 00:00:00,visit,,7,0.0
11858,3081,2025-10-30 00:00:00,visit,,7,0.0
11859,3081,2025-10-30 00:12:00,add_to_cart,Clothing_15,7,0.0
11860,3082,2025-11-23 00:00:00,visit,,6,0.0
11861,3082,2025-11-23 00:19:00,add_to_cart,Sports_37,6,0.0
11862,3082,2025-12-04 00:00:00,visit,,6,0.0
11863,3082,2025-12-04 00:06:00,add_to_cart,Electronics_21,6,0.0
11864,3082,2025-12-04 00:41:00,purchase,Electronics_21,6,441.92
11865,3082,2025-12-15 00:00:00,visit,,6,0.0
11866,3083,2025-07-19 00:00:00,visit,,4,0.0
11867,3083,2025-07-19 00:01:00,add_to_cart,Electronics_57,4,0.0
11868,3083,2025-07-24 00:00:00,visit,,4,0.0
11869,3083,2025-07-24 00:24:00,add_to_cart,Electronics_40,4,0.0
11870,3083,2025-08-26 00:00:00,visit,,4,0.0
11871,3084,2025-09-16 00:00:00,visit,,7,0.0
11872,3085,2025-09-15 00:00:00,visit,,6,0.0
11873,3085,2025-09-15 00:15:00,add_to_cart,Sports_72,6,0.0
11874,3085,2025-09-15 00:58:00,purchase,Sports_72,6,107.53
11875,3086,2025-09-08 00:00:00,visit,,6,0.0
11876,3086,2025-09-08 00:01:00,add_to_cart,Electronics_59,6,0.0
11877,3086,2025-09-08 00:58:00,purchase,Electronics_59,6,223.25
11878,3087,2025-08-12 00:00:00,visit,,5,0.0
