user_id,signup_date,device,country,acquisition_source
1644,2025-08-29,desktop,UK,2
1645,2025-07-06,mobile,USA,3
1646,2025-09-24,mobile,Australia,5
1647,2025-07-09,mobile,India,2
1648,2025-10-15,mobile,USA,6
1649,2025-10-01,mobile,Australia,2
1650,2025-09-14,desktop,Canada,2
1651,2025-07-03,mobile,USA,5
1652,2025-07-23,mobile,Canada,2
1653,2025-07-19,mobile,UK,6
1654,2025-07-28,mobile,USA,4
1655,2025-07-06,desktop,Canada,4
1656,2025-12-16,desktop,USA,4
1657,2025-08-19,tablet,UK,2
1658,2025-07-23,tablet,USA,1
1659,2025-07-31,mobile,Australia,7
1660,2025-08-06,mobile,Canada,4
1661,2025-08-25,desktop,USA,8
1662,2025-08-14,tablet,USA,2
1663,2025-12-01,desktop,USA,3
1664,2025-08-11,desktop,Canada,1
1665,2025-12-31,desktop,USA,4
1666,2025-10-25,mobile,India,6
1667,2025-07-15,mobile,Australia,6
1668,2025-12-10,desktop,Canada,4
1669,2025-07-08,desktop,USA,4
1670,2025-10-12,mobile,USA,6
1671,2025-07-30,mobile,UK,3
1672,2025-11-06,mobile,UK,6
1673,2025-11-01,mobile,Canada,6
1674,2025-10-09,desktop,UK,6
1675,2025-10-04,mobile,USA,3
1676,2025-07-23,mobile,India,3
1677,2025-07-06,mobile,USA,5
1678,2025-08-01,desktop,UK,2
1679,2025-07-12,mobile,Canada,5
1680,2025-09-11,mobile,USA,1
1681,2025-07-26,mobile,Canada,4
1682,2025-12-31,mobile,India,6
1683,2025-09-01,mobile,Canada,2
1684,2025-10-14,mobile,USA,8
1685,2025-07-09,desktop,USA,6
1686,2025-10-29,mobile,USA,1
1687,2025-12-04,mobile,USA,8
1688,2025-08-10,desktop,Australia,3
1689,2025-08-26,mobile,Canada,6
1690,2025-09-27,desktop,USA,2
1691,2025-07-12,mobile,Australia,7
1692,2025-08-12,mobile,Canada,6
1693,2025-08-01,desktop,USA,2
1694,2025-07-10,desktop,USA,4
1695,2025-07-28,mobile,USA,4
1696,2025-07-05,mobile,Australia,1
1697,2025-07-02,mobile,UK,1
1698,2025-07-09,desktop,India,2
1699,2025-12-31,desktop,USA,4
1700,2025-08-18,mobile,India,3
1701,2025-12-31,mobile,USA,5
1702,2025-08-04,mobile,Australia,4
1703,2025-07-23,mobile,India,2
1704,2025-08-13,mobile,USA,5
1705,2025-08-05,mobile,Canada,2
1706,2025-07-07,desktop,Canada,8
1707,2025-09-01,desktop,India,6
1708,2025-07-15,tablet,USA,2
1709,2025-08-28,mobile,UK,2
1710,2025-09-03,mobile,India,6
1711,2025-07-11,desktop,Canada,4
1712,2025-07-04,mobile,USA,6
1713,2025-10-01,desktop,India,2
1714,2025-08-07,mobile,USA,6
1715,2025-07-04,mobile,Canada,3
1716,2025-12-31,mobile,USA,6
1717,2025-07-04,mobile,USA,8
1718,2025-09-11,desktop,UK,5
1719,2025-12-31,mobile,USA,6
1720,2025-07-17,mobile,UK,6
1721,2025-07-10,mobile,UK,6
1722,2025-07-08,desktop,USA,1
1723,2025-07-23,mobile,USA,4
1724,2025-07-07,mobile,Canada,8
1725,2025-09-10,mobile,USA,6
1726,2025-07-04,mobile,UK,6
1727,2025-08-13,mobile,UK,5
1728,2025-12-31,desktop,India,6
1729,2025-10-11,mobile,Canada,5
1730,2025-08-28,mobile,USA,2
1731,2025-07-23,desktop,India,5
1732,2025-08-29,mobile,Australia,5
1733,2025-08-15,mobile,UK,6
1734,2025-08-03,mobile,Australia,1
1735,2025-07-09,mobile,UK,6
1736,2025-11-10,desktop,UK,1
1737,2025-08-06,desktop,USA,7
1738,2025-07-14,desktop,Canada,1
1739,2025-07-28,desktop,USA,1
1740,2025-08-02,mobile,USA,2
1741,2025-10-16,mobile,USA,2
1742,2025-09-19,mobile,USA,6
1743,2025-09-28,mobile,USA,3
1744,2025-07-01,tablet,UK,6
1745,2025-08-02,desktop,USA,7
1746,2025-08-10,mobile,Australia,6
1747,2025-07-02,mobile,USA,6
1748,2025-07-19,mobile,USA,1
1749,2025-09-26,mobile,USA,1
1750,2025-07-09,mobile,USA,2
1751,2025-08-16,mobile,USA,2
1752,2025-07-15,desktop,UK,6
1753,2025-07-01,desktop,Canada,4
1754,2025-07-17,mobile,USA,2
1755,2025-12-31,mobile,USA,2
1756,2025-10-07,mobile,USA,7
1757,2025-12-31,desktop,India,2
1758,2025-08-10,desktop,Canada,3
1759,2025-07-08,desktop,USA,6
1760,2025-08-18,mobile,USA,6
1761,2025-08-06,desktop,Australia,5
1762,2025-10-22,mobile,USA,6
1763,2025-07-07,mobile,UK,5
1764,2025-08-10,mobile,USA,2
1765,2025-07-10,mobile,UK,2
1766,2025-07-24,desktop,Australia,5
1767,2025-09-20,mobile,Australia,2
1768,2025-08-09,mobile,Canada,8
1769,2025-07-29,mobile,USA,2
1770,2025-07-31,mobile,UK,2
1771,2025-08-07,mobile,USA,2
1772,2025-10-02,mobile,Australia,6
1773,2025-11-13,mobile,Canada,2
1774,2025-12-31,mobile,USA,2
1775,2025-10-03,tablet,USA,7
1776,2025-07-24,mobile,UK,6
1777,2025-09-10,mobile,Australia,2
1778,2025-08-05,mobile,UK,1
1779,2025-07-18,desktop,USA,6
1780,2025-10-21,desktop,USA,3
1781,2025-07-03,mobile,USA,8
1782,2025-11-19,mobile,India,6
1783,2025-08-07,desktop,Australia,8
1784,2025-08-31,desktop,Australia,6
1785,2025-09-04,desktop,Canada,2
1786,2025-11-15,desktop,UK,2
1787,2025-08-31,desktop,UK,6
1788,2025-08-28,mobile,UK,2
1789,2025-07-05,mobile,Canada,3
1790,2025-08-14,desktop,USA,2
1791,2025-07-10,desktop,Canada,4
1792,2025-09-20,mobile,USA,2
1793,2025-08-13,tablet,USA,4
1794,2025-09-08,mobile,India,7
1795,2025-07-03,mobile,India,6
1796,2025-07-06,desktop,UK,1
1797,2025-09-15,mobile,USA,5
1798,2025-07-05,mobile,Australia,5
1799,2025-07-05,mobile,Canada,2
1800,2025-07-01,mobile,USA,6
1801,2025-12-31,mobile,UK,4
1802,2025-09-20,mobile,USA,5
1803,2025-07-27,mobile,UK,1
1804,2025-07-22,tablet,India,3
1805,2025-07-27,tablet,USA,6
1806,2025-09-29,mobile,USA,1
1807,2025-09-05,desktop,USA,6
1808,2025-07-13,mobile,USA,1
1809,2025-07-12,mobile,USA,5
1810,2025-07-07,mobile,USA,7
1811,2025-09-04,tablet,USA,3
1812,2025-09-27,desktop,USA,7
1813,2025-07-19,mobile,USA,6
1814,2025-07-02,mobile,USA,4
1815,2025-07-06,mobile,UK,2
1816,2025-12-31,mobile,UK,8
1817,2025-07-22,mobile,USA,2
1818,2025-09-28,mobile,UK,5
1819,2025-08-29,desktop,Australia,7
1820,2025-07-30,mobile,Australia,1
1821,2025-07-15,desktop,USA,5
1822,2025-07-08,desktop,Canada,4
1823,2025-08-28,mobile,USA,6
1824,2025-09-29,desktop,USA,7
1825,2025-09-01,desktop,USA,7
1826,2025-08-16,mobile,USA,2
1827,2025-07-03,mobile,UK,6
1828,2025-12-31,desktop,Canada,2
1829,2025-10-06,mobile,Canada,7
1830,2025-07-22,mobile,USA,8
1831,2025-12-31,mobile,USA,3
1832,2025-08-26,desktop,USA,4
1833,2025-08-23,desktop,USA,7
1834,2025-09-23,desktop,Australia,8
1835,2025-10-10,mobile,Canada,7
1836,2025-09-04,mobile,Australia,6
1837,2025-07-09,mobile,Canada,1
1838,2025-07-26,desktop,USA,5
1839,2025-12-08,mobile,USA,1
1840,2025-07-16,mobile,UK,8
1841,2025-07-29,mobile,USA,2
1842,2025-08-04,mobile,India,8
1843,2025-08-05,desktop,UK,4
1844,2025-08-27,desktop,USA,4
1845,2025-12-22,tablet,Canada,7
1846,2025-07-17,mobile,India,6
1847,2025-07-08,desktop,USA,3
1848,2025-07-14,desktop,Canada,2
1849,2025-11-10,mobile,USA,1
1850,2025-09-02,tablet,UK,2
1851,2025-07-21,mobile,USA,3
1852,2025-10-12,desktop,USA,2
1853,2025-10-29,desktop,UK,2
1854,2025-10-23,desktop,USA,6
1855,2025-12-01,mobile,Canada,6
1856,2025-07-18,mobile,India,5
1857,2025-09-24,mobile,USA,6
1858,2025-08-07,mobile,Canada,2
1859,2025-10-21,desktop,UK,6
1860,2025-09-18,desktop,USA,6
1861,2025-09-30,desktop,Canada,6
1862,2025-09-04,mobile,UK,4
1863,2025-07-12,desktop,UK,1
1864,2025-08-18,desktop,Australia,6
1865,2025-12-31,desktop,UK,2
1866,2025-12-17,mobile,Australia,1
1867,2025-07-03,mobile,UK,2
1868,2025-07-11,mobile,USA,2
1869,2025-07-09,desktop,UK,2
1870,2025-09-17,desktop,USA,2
1871,2025-10-12,tablet,UK,6
1872,2025-07-15,mobile,Canada,8
1873,2025-08-13,mobile,UK,2
1874,2025-10-21,desktop,USA,6
1875,2025-09-19,desktop,UK,1
1876,2025-08-17,desktop,USA,6
1877,2025-08-24,desktop,Canada,6
1878,2025-08-13,mobile,Canada,1
1879,2025-07-22,desktop,Australia,1
1880,2025-08-20,desktop,USA,2
1881,2025-09-10,mobile,UK,3
1882,2025-11-04,mobile,UK,4
1883,2025-08-31,mobile,Australia,6
1884,2025-09-26,mobile,UK,6
1885,2025-07-11,desktop,USA,2
1886,2025-08-07,mobile,USA,1
1887,2025-07-01,mobile,Canada,7
1888,2025-07-18,mobile,Canada,2
1889,2025-09-18,mobile,India,5
1890,2025-12-31,mobile,USA,2
1891,2025-07-07,desktop,Australia,1
1892,2025-08-01,mobile,USA,2
1893,2025-10-07,mobile,Australia,6
1894,2025-07-14,mobile,India,5
1895,2025-08-19,mobile,Canada,3
1896,2025-09-19,mobile,Canada,4
1897,2025-08-28,mobile,USA,4
1898,2025-07-13,desktop,USA,4
1899,2025-07-27,desktop,USA,6
1900,2025-10-02,mobile,USA,2
1901,2025-08-19,mobile,UK,2
1902,2025-07-01,tablet,USA,6
1903,2025-09-26,desktop,India,6
1904,2025-07-03,mobile,USA,1
1905,2025-09-22,desktop,Canada,3
1906,2025-07-14,desktop,Canada,6
1907,2025-12-31,desktop,USA,1
1908,2025-07-28,mobile,USA,5
1909,2025-07-25,mobile,USA,1
1910,2025-07-10,mobile,Canada,4
1911,2025-07-23,desktop,UK,4
1912,2025-11-05,desktop,USA,5
1913,2025-12-31,mobile,India,1
1914,2025-07-29,desktop,USA,2
1915,2025-08-06,desktop,Canada,4
1916,2025-09-17,tablet,USA,1
1917,2025-11-10,desktop,Canada,2
1918,2025-08-24,tablet,Australia,5
1919,2025-07-31,mobile,Canada,1
1920,2025-08-02,desktop,USA,4
1921,2025-09-11,desktop,USA,6
1922,2025-07-01,mobile,India,3
1923,2025-08-28,mobile,UK,4
1924,2025-07-27,tablet,USA,3
1925,2025-10-05,mobile,Canada,1
1926,2025-07-06,desktop,USA,3
1927,2025-08-24,mobile,USA,6
1928,2025-08-10,mobile,India,6
1929,2025-09-01,mobile,UK,3
1930,2025-07-05,mobile,USA,6
1931,2025-08-22,desktop,Canada,6
1932,2025-08-20,mobile,India,5
1933,2025-08-20,mobile,USA,1
1934,2025-08-26,mobile,Canada,2
1935,2025-09-07,mobile,Canada,1
1936,2025-10-08,mobile,USA,8
1937,2025-07-20,desktop,UK,7
1938,2025-10-15,mobile,USA,1
1939,2025-08-12,mobile,Canada,7
1940,2025-07-05,mobile,India,1
1941,2025-07-04,mobile,USA,3
1942,2025-07-25,mobile,India,6
1943,2025-10-02,mobile,Canada,6
1944,2025-09-14,desktop,USA,8
1945,2025-10-03,desktop,Canada,5
1946,2025-08-14,desktop,USA,3
1947,2025-08-05,mobile,Australia,8
1948,2025-07-10,mobile,UK,3
1949,2025-07-25,mobile,UK,6
1950,2025-08-04,desktop,Canada,7
1951,2025-07-06,tablet,UK,3
1952,2025-07-16,mobile,India,6
1953,2025-08-25,mobile,UK,6
1954,2025-09-20,desktop,India,4
1955,2025-12-31,desktop,UK,6
1956,2025-12-12,desktop,USA,2
1957,2025-09-01,desktop,India,2
1958,2025-08-03,tablet,Canada,4
1959,2025-08-31,mobile,Canada,4
1960,2025-10-02,desktop,Australia,6
1961,2025-07-08,tablet,USA,2
1962,2025-08-02,desktop,USA,1
1963,2025-10-20,mobile,USA,1
1964,2025-07-30,mobile,UK,2
1965,2025-08-21,mobile,India,6
1966,2025-08-24,mobile,Australia,4
1967,2025-07-13,desktop,UK,4
1968,2025-07-28,mobile,Canada,6
1969,2025-07-25,mobile,India,2
1970,2025-07-02,desktop,Canada,2
1971,2025-07-02,mobile,USA,2
1972,2025-10-17,mobile,UK,7
1973,2025-07-20,mobile,Australia,6
1974,2025-08-14,desktop,Australia,1
1975,2025-07-22,mobile,UK,6
1976,2025-12-20,desktop,India,3
1977,2025-07-19,mobile,USA,6
1978,2025-08-04,desktop,USA,6
1979,2025-11-03,mobile,Australia,1
1980,2025-10-21,mobile,USA,2
1981,2025-07-13,mobile,USA,1
1982,2025-10-07,mobile,USA,1
1983,2025-08-07,mobile,UK,5
1984,2025-08-10,mobile,UK,6
1985,2025-07-09,mobile,USA,1
1986,2025-07-06,mobile,Australia,6
1987,2025-09-18,mobile,India,3
1988,2025-08-11,mobile,USA,2
1989,2025-08-05,desktop,USA,2
1990,2025-09-18,desktop,Canada,6
1991,2025-09-27,mobile,Canada,1
1992,2025-07-11,mobile,USA,4
1993,2025-08-27,tablet,USA,2
1994,2025-07-09,mobile,USA,6
1995,2025-09-23,tablet,USA,6
1996,2025-09-04,mobile,UK,2
1997,2025-12-31,desktop,Canada,5
1998,2025-07-05,mobile,Canada,6
1999,2025-07-04,desktop,Canada,2
2000,2025-07-21,mobile,USA,2
2001,2025-07-19,desktop,Canada,1
2002,2025-07-18,mobile,USA,6
2003,2025-11-22,mobile,UK,2
2004,2025-07-18,desktop,Canada,2
2005,2025-07-20,mobile,UK,1
2006,2025-09-25,desktop,UK,7
2007,2025-08-06,mobile,UK,6
2008,2025-09-30,desktop,India,7
2009,2025-07-05,mobile,UK,5
2010,2025-08-10,tablet,Canada,3
2011,2025-07-03,tablet,Australia,4
2012,2025-07-04,mobile,Canada,8
2013,2025-11-22,desktop,UK,7
2014,2025-07-10,desktop,USA,6
2015,2025-08-16,mobile,USA,6
2016,2025-08-02,desktop,UK,2
2017,2025-07-27,mobile,Canada,3
2018,2025-11-18,desktop,USA,1
2019,2025-07-02,mobile,Australia,3
2020,2025-09-05,mobile,USA,6
2021,2025-12-31,mobile,Canada,4
2022,2025-08-20,mobile,USA,6
2023,2025-12-16,desktop,UK,2
2024,2025-07-04,tablet,India,6
2025,2025-08-03,mobile,USA,6
2026,2025-07-19,mobile,USA,7
2027,2025-09-19,desktop,UK,5
2028,2025-12-31,mobile,UK,8
2029,2025-07-19,mobile,Canada,5
2030,2025-09-03,mobile,Australia,1
2031,2025-07-14,mobile,USA,2
2032,2025-08-20,mobile,UK,2
2033,2025-08-08,desktop,Canada,5
2034,2025-12-31,mobile,Australia,7
2035,2025-08-27,desktop,Australia,6
2036,2025-07-27,mobile,Canada,1
2037,2025-07-08,mobile,UK,6
2038,2025-07-11,desktop,USA,2
2039,2025-07-16,mobile,USA,2
2040,2025-07-18,mobile,UK,6
2041,2025-10-24,desktop,Canada,5
2042,2025-08-20,mobile,UK,6
2043,2025-08-15,desktop,Canada,2
2044,2025-07-08,mobile,USA,6
2045,2025-10-28,desktop,Canada,6
2046,2025-09-17,mobile,USA,5
2047,2025-07-05,mobile,USA,4
2048,2025-09-14,tablet,USA,6
2049,2025-08-17,desktop,India,2
2050,2025-07-06,mobile,USA,8
2051,2025-08-07,mobile,India,1
2052,2025-08-10,mobile,USA,7
2053,2025-07-12,desktop,UK,8
2054,2025-12-25,desktop,India,1
2055,2025-10-24,desktop,UK,8
2056,2025-09-06,mobile,USA,4
2057,2025-08-07,desktop,USA,2
2058,2025-08-02,mobile,Australia,5
2059,2025-09-03,mobile,USA,2
2060,2025-08-18,mobile,UK,7
2061,2025-07-04,tablet,UK,5
2062,2025-08-13,desktop,USA,6
2063,2025-10-09,mobile,USA,3
2064,2025-08-07,desktop,Canada,4
2065,2025-07-04,desktop,Canada,3
2066,2025-10-03,mobile,USA,2
2067,2025-07-14,mobile,Canada,4
2068,2025-07-19,tablet,India,4
2069,2025-07-11,desktop,Australia,1
2070,2025-07-25,mobile,USA,8
2071,2025-09-25,mobile,USA,3
2072,2025-08-14,mobile,India,6
2073,2025-07-14,mobile,USA,7
2074,2025-11-06,tablet,USA,3
2075,2025-11-07,mobile,India,3
2076,2025-11-02,desktop,USA,5
2077,2025-07-17,mobile,USA,2
2078,2025-08-06,mobile,USA,1
2079,2025-12-31,mobile,India,2
2080,2025-09-29,desktop,USA,7
2081,2025-07-02,mobile,India,5
2082,2025-07-05,desktop,UK,3
2083,2025-08-08,mobile,UK,2
2084,2025-11-24,mobile,USA,2
2085,2025-08-17,mobile,USA,3
2086,2025-08-12,mobile,UK,6
2087,2025-07-07,desktop,USA,4
2088,2025-09-04,mobile,India,6
2089,2025-10-14,desktop,UK,6
2090,2025-07-30,mobile,UK,2
2091,2025-09-30,mobile,USA,6
2092,2025-12-31,mobile,Canada,8
2093,2025-07-14,mobile,USA,5
2094,2025-08-15,desktop,USA,4
2095,2025-07-21,desktop,India,2
2096,2025-10-05,mobile,UK,6
2097,2025-08-22,mobile,UK,2
2098,2025-08-31,desktop,UK,6
2099,2025-10-06,desktop,Canada,4
2100,2025-07-31,desktop,USA,7
2101,2025-11-28,mobile,USA,4
2102,2025-08-16,mobile,India,5
2103,2025-07-11,tablet,USA,1
2104,2025-09-11,desktop,Canada,1
2105,2025-10-05,mobile,USA,6
2106,2025-07-24,desktop,USA,7
2107,2025-10-27,desktop,USA,6
2108,2025-11-22,mobile,UK,6
2109,2025-07-20,mobile,Canada,3
2110,2025-12-31,mobile,USA,6
2111,2025-07-10,mobile,USA,2
2112,2025-07-14,desktop,Australia,6
2113,2025-07-13,mobile,USA,1
2114,2025-11-14,desktop,India,4
2115,2025-09-03,tablet,Australia,3
2116,2025-07-11,mobile,Australia,5
2117,2025-08-05,mobile,India,6
2118,2025-08-28,desktop,USA,5
2119,2025-07-06,desktop,Australia,4
2120,2025-11-08,desktop,India,4
2121,2025-10-08,mobile,India,1
2122,2025-08-12,mobile,USA,5
2123,2025-12-31,mobile,Australia,1
2124,2025-08-02,tablet,Canada,4
2125,2025-12-31,mobile,Canada,2
2126,2025-09-06,desktop,USA,8
2127,2025-08-31,mobile,USA,1
2128,2025-07-12,tablet,Australia,6
2129,2025-11-08,desktop,UK,6
2130,2025-08-04,mobile,USA,6
2131,2025-07-11,desktop,India,7
2132,2025-07-01,mobile,USA,1
2133,2025-08-20,mobile,USA,1
2134,2025-08-15,mobile,USA,1
2135,2025-09-16,mobile,USA,2
2136,2025-11-12,mobile,USA,4
2137,2025-07-06,desktop,USA,6
2138,2025-09-19,desktop,USA,2
2139,2025-07-13,mobile,UK,3
2140,2025-10-28,desktop,India,3
2141,2025-10-13,desktop,UK,3
2142,2025-08-17,tablet,USA,5
2143,2025-09-14,desktop,USA,8
2144,2025-07-24,mobile,India,2
2145,2025-08-08,mobile,Australia,6
2146,2025-10-14,desktop,USA,6
2147,2025-08-07,mobile,USA,6
2148,2025-07-28,mobile,UK,6
2149,2025-08-11,mobile,Canada,6
2150,2025-10-16,mobile,UK,1
2151,2025-07-25,mobile,UK,3
2152,2025-07-12,mobile,Canada,5
2153,2025-09-14,mobile,Australia,1
2154,2025-10-15,desktop,USA,1
2155,2025-07-07,mobile,Australia,2
2156,2025-07-17,mobile,USA,4
2157,2025-07-10,mobile,Canada,3
2158,2025-07-27,mobile,UK,6
2159,2025-08-06,mobile,UK,5
2160,2025-09-23,mobile,Canada,6
2161,2025-09-03,mobile,USA,1
2162,2025-08-29,desktop,USA,4
2163,2025-07-27,mobile,UK,1
2164,2025-10-21,mobile,UK,2
2165,2025-08-08,mobile,USA,6
2166,2025-12-31,desktop,Australia,6
2167,2025-08-31,desktop,USA,4
2168,2025-07-09,desktop,USA,1
2169,2025-09-07,mobile,USA,1
2170,2025-07-24,mobile,UK,7
2171,2025-09-09,mobile,USA,6
2172,2025-07-05,desktop,UK,5
2173,2025-07-12,mobile,USA,1
2174,2025-10-27,tablet,USA,7
2175,2025-07-16,desktop,Canada,2
2176,2025-10-19,desktop,UK,8
2177,2025-07-20,mobile,USA,5
2178,2025-09-01,desktop,USA,6
2179,2025-09-11,mobile,India,6
2180,2025-08-13,mobile,USA,3
2181,2025-07-23,mobile,Australia,1
2182,2025-07-15,desktop,UK,2
2183,2025-07-03,mobile,USA,2
2184,2025-07-23,mobile,Canada,6
2185,2025-09-03,mobile,India,3
2186,2025-12-17,desktop,USA,6
2187,2025-11-03,desktop,USA,2
2188,2025-09-27,desktop,USA,6
2189,2025-10-03,mobile,Australia,1
2190,2025-09-05,mobile,Canada,8
2191,2025-07-19,mobile,USA,6
2192,2025-11-23,mobile,USA,4
2193,2025-09-06,desktop,USA,8
2194,2025-08-20,mobile,USA,1
2195,2025-07-08,mobile,USA,3
2196,2025-08-06,mobile,Canada,6
2197,2025-08-07,desktop,USA,2
2198,2025-10-30,mobile,USA,6
2199,2025-08-18,mobile,UK,8
2200,2025-07-30,desktop,USA,3
2201,2025-12-31,mobile,USA,6
2202,2025-07-08,desktop,USA,1
2203,2025-08-03,mobile,USA,2
2204,2025-07-03,desktop,India,8
2205,2025-09-21,mobile,Canada,4
2206,2025-11-30,mobile,USA,3
2207,2025-07-21,desktop,USA,7
2208,2025-10-28,mobile,USA,3
2209,2025-07-22,mobile,UK,6
2210,2025-11-25,mobile,UK,6
2211,2025-09-24,desktop,UK,1
2212,2025-10-08,mobile,USA,5
2213,2025-07-02,tablet,USA,6
2214,2025-12-31,tablet,Canada,6
2215,2025-09-18,desktop,India,1
2216,2025-07-23,mobile,Australia,2
2217,2025-10-16,mobile,USA,6
2218,2025-07-21,desktop,Canada,5
2219,2025-11-03,mobile,Canada,6
2220,2025-07-08,mobile,Australia,2
2221,2025-09-13,mobile,USA,1
2222,2025-08-17,mobile,Canada,1
2223,2025-07-07,mobile,USA,2
2224,2025-07-17,mobile,UK,3
2225,2025-07-01,desktop,USA,2
2226,2025-08-08,mobile,Canada,1
2227,2025-07-22,mobile,India,2
2228,2025-08-25,mobile,USA,3
2229,2025-07-22,mobile,UK,5
2230,2025-07-22,mobile,USA,3
2231,2025-09-21,desktop,USA,1
2232,2025-07-04,tablet,USA,3
2233,2025-11-20,mobile,USA,1
2234,2025-10-25,mobile,India,5
2235,2025-09-06,mobile,USA,2
2236,2025-08-24,tablet,UK,3
2237,2025-11-13,desktop,India,2
2238,2025-07-13,desktop,India,3
2239,2025-07-06,mobile,Canada,1
2240,2025-07-17,tablet,USA,7
2241,2025-10-05,mobile,India,7
2242,2025-07-03,mobile,USA,8
2243,2025-08-23,desktop,Australia,5
2244,2025-12-31,desktop,Canada,2
2245,2025-10-27,mobile,Canada,3
2246,2025-08-14,mobile,USA,1
2247,2025-07-05,mobile,UK,2
2248,2025-10-17,mobile,India,4
2249,2025-08-25,mobile,India,1
2250,2025-07-08,tablet,USA,3
2251,2025-07-07,desktop,Australia,3
2252,2025-11-24,desktop,USA,4
2253,2025-09-06,desktop,UK,1
2254,2025-10-16,mobile,Canada,2
2255,2025-11-06,desktop,USA,2
2256,2025-08-21,mobile,USA,5
2257,2025-08-14,mobile,Canada,5
2258,2025-08-04,mobile,USA,2
2259,2025-07-24,mobile,USA,1
2260,2025-08-04,desktop,Canada,2
2261,2025-09-29,tablet,India,7
2262,2025-08-26,mobile,UK,2
2263,2025-11-14,desktop,USA,5
2264,2025-08-05,mobile,USA,6
2265,2025-08-26,desktop,Canada,2
2266,2025-08-30,mobile,UK,2
2267,2025-08-24,mobile,Canada,6
2268,2025-09-12,mobile,India,6
2269,2025-07-17,desktop,USA,8
2270,2025-08-13,mobile,USA,1
2271,2025-07-07,desktop,Australia,2
2272,2025-07-30,mobile,UK,7
2273,2025-08-10,desktop,UK,2
2274,2025-09-03,desktop,Australia,2
2275,2025-12-31,mobile,Australia,8
2276,2025-08-25,mobile,UK,8
2277,2025-09-22,desktop,USA,2
2278,2025-08-13,desktop,Australia,6
2279,2025-08-31,desktop,Canada,4
2280,2025-07-05,mobile,USA,5
2281,2025-07-18,mobile,UK,2
2282,2025-07-28,tablet,USA,3
2283,2025-08-09,mobile,India,6
2284,2025-07-03,mobile,UK,3
2285,2025-07-10,mobile,India,1
2286,2025-07-20,desktop,India,5
2287,2025-12-31,desktop,India,5
2288,2025-07-25,mobile,Canada,4
2289,2025-08-10,mobile,India,6
2290,2025-07-14,mobile,USA,5
2291,2025-08-27,mobile,USA,8
2292,2025-07-21,mobile,India,3
2293,2025-07-15,tablet,UK,6
2294,2025-08-14,mobile,USA,3
2295,2025-07-01,mobile,USA,2
2296,2025-07-01,desktop,USA,6
2297,2025-07-16,mobile,Canada,6
2298,2025-07-03,mobile,Canada,6
2299,2025-07-07,mobile,USA,3
2300,2025-07-26,mobile,India,4
2301,2025-10-07,desktop,USA,5
2302,2025-08-21,mobile,Canada,2
2303,2025-08-13,mobile,UK,6
2304,2025-07-22,desktop,Canada,6
2305,2025-12-11,desktop,USA,6
2306,2025-07-31,mobile,USA,1
2307,2025-07-06,mobile,India,8
2308,2025-08-28,tablet,USA,4
2309,2025-07-08,mobile,Australia,3
2310,2025-07-26,desktop,UK,4
2311,2025-08-13,desktop,USA,7
2312,2025-11-04,desktop,UK,6
2313,2025-08-11,mobile,USA,4
2314,2025-09-12,mobile,UK,6
2315,2025-12-31,desktop,Australia,3
2316,2025-07-09,mobile,USA,6
2317,2025-07-20,mobile,Canada,4
2318,2025-07-31,mobile,USA,5
2319,2025-08-03,mobile,Canada,1
2320,2025-08-02,tablet,USA,6
2321,2025-11-23,mobile,UK,6
2322,2025-09-15,tablet,Australia,3
2323,2025-08-27,mobile,USA,5
2324,2025-07-23,mobile,UK,1
2325,2025-10-14,mobile,UK,8
2326,2025-12-31,desktop,UK,6
2327,2025-10-14,desktop,UK,3
2328,2025-07-01,mobile,UK,6
2329,2025-08-31,desktop,USA,8
2330,2025-07-04,mobile,India,3
2331,2025-07-19,desktop,India,1
2332,2025-07-04,tablet,USA,2
2333,2025-08-26,desktop,USA,4
2334,2025-09-09,tablet,Canada,4
2335,2025-07-08,mobile,Australia,5
2336,2025-07-30,mobile,Australia,5
2337,2025-08-07,mobile,India,3
2338,2025-07-29,mobile,USA,3
2339,2025-07-08,desktop,India,6
2340,2025-08-03,mobile,India,5
2341,2025-09-23,desktop,USA,4
2342,2025-07-05,mobile,USA,2
2343,2025-07-06,mobile,UK,1
2344,2025-07-27,desktop,Canada,1
2345,2025-12-21,mobile,USA,3
2346,2025-09-06,desktop,USA,8
2347,2025-09-08,mobile,USA,1
2348,2025-07-28,desktop,USA,7
2349,2025-08-24,mobile,USA,1
2350,2025-07-01,mobile,Canada,2
2351,2025-08-31,desktop,USA,3
2352,2025-11-27,desktop,India,2
2353,2025-08-27,mobile,India,4
2354,2025-11-04,mobile,India,4
2355,2025-09-17,mobile,Canada,3
2356,2025-07-08,mobile,USA,6
2357,2025-11-19,desktop,USA,2
2358,2025-07-05,desktop,USA,2
2359,2025-08-16,mobile,Australia,6
2360,2025-07-10,mobile,USA,1
2361,2025-07-01,desktop,UK,6
2362,2025-08-03,mobile,Canada,5
2363,2025-07-22,desktop,Australia,6
2364,2025-08-10,mobile,Canada,2
2365,2025-08-22,desktop,Canada,8
2366,2025-07-03,mobile,UK,2
2367,2025-07-09,desktop,UK,2
2368,2025-08-19,mobile,USA,2
2369,2025-07-26,mobile,India,5
2370,2025-09-18,desktop,UK,8
2371,2025-09-03,mobile,USA,2
2372,2025-10-22,mobile,India,3
2373,2025-09-10,mobile,UK,2
